sasdate,UNRATE,INDPRO,FEDFUNDS,S&P 500,PAYEMS,RPI,AVGEARN,HOUST,CUMFNS,REALLN,BUSLOANS,PCEPI,RCON
02/01/1961,0.3000000000000007,-0.0012116667668258252,1.09,0.040205595610256495,-0.002880822090755686,0.0041350081269246886,0.0,0.03570325251777007,-0.5999999999999943,,,0.0009013069560128706,0.012299936173080006
03/01/1961,0.0,0.006043705620951911,-0.52,0.030883759460106575,0.002432408346834336,0.003951364464398921,0.0,0.06779585300787705,0.4000000000000057,,,-0.00045055193373144675,0.0005523717602304856
04/01/1961,0.09999999999999964,0.020363947617271005,-0.53,0.026319333738433315,-0.0008974311636968935,0.0018866883128305645,0.004106781952653349,-0.11797360259359646,1.5,,,-0.0009017133162823043,0.005781556472202354
05/01/1961,0.09999999999999964,0.015289196634687752,0.49,0.010126286182022604,0.0040134832059735,0.007346272923403063,0.004089985251525263,0.05180774179665004,1.0,,,0.0009017133162823043,0.002878291460797655
06/01/1961,-0.1999999999999993,0.013885484098523193,-0.25,-0.013321420128852957,0.004442675510533789,0.010510853870123071,0.008130126083250144,0.11814489562052799,0.8999999999999915,,,0.00045055193373144675,-0.002809664346197671
07/01/1961,0.09999999999999964,0.01145724258850045,-0.56,-0.0027468352384634187,0.0020566417299026085,0.00320783202900099,-0.0040568006956144265,-0.03460043349326547,0.7999999999999972,,,0.0018001805041478747,0.0036305139716032997
08/01/1961,-0.40000000000000036,0.009056158635501799,0.8300000000000001,0.03528099914838201,0.003602808541948832,0.000542681947436563,0.0040568006956144265,-0.0173786013303161,0.9000000000000057,,,0.0008988764650172953,0.0056591703211053
09/01/1961,0.10000000000000053,-0.0011241971205397938,-0.1200000000000001,-0.007848985130750386,0.0011612155359408405,0.0015179445612254483,0.004040409537004908,0.08542220842583337,-0.7999999999999972,,,0.0013468015503783626,0.006100473064333478
10/01/1961,-0.20000000000000018,0.018994124896370312,0.3799999999999999,0.010941998863983393,0.001674934360522684,0.009596278288757532,0.004024150299725582,-0.009845367852529208,1.3999999999999915,,,-0.00044873233869413554,0.00961707536558798
11/01/1961,-0.40000000000000036,0.015384918839479678,0.3500000000000001,0.044298298110343914,0.004513851954795811,0.009558209199044043,0.004008021397538752,-0.02142939145589917,1.2000000000000028,,,0.00044873233869413554,0.006803654846739171
12/01/1961,-0.09999999999999964,0.008682600567614163,-0.2799999999999998,0.009242468817685534,0.002231041651063137,0.0056173968594057655,0.0,-0.01454571100237878,0.7999999999999972,,,0.0,0.0003987770888951303
01/01/1962,-0.20000000000000018,-0.008682600567614163,-0.18000000000000016,-0.037927989003255114,-0.0006395439356250421,-0.001533702074970833,0.003992021269537349,-0.0029347049675942927,-1.3999999999999915,,,0.001792918454289083,-0.0005982252828875545
02/01/1962,-0.2999999999999998,0.016221705265313524,0.2200000000000002,0.01651268763940461,0.005632174703134041,0.003750763793919809,0.0,-0.06292336771398599,1.2000000000000028,,,0.0026833647585968734,0.008210879132394489
03/01/1962,0.09999999999999964,0.005357722458774639,0.48,0.0009963704475284274,0.0016163454143303113,0.006936079512414928,0.003976148379639444,0.12142792383639112,0.5,,,0.0013389870333506693,0.003160392411924562
04/01/1962,0.0,0.002124969178053604,-0.07000000000000028,-0.03238681209033967,0.006367259179691942,0.004076092600042713,0.007905179507113336,0.054614177472720904,-0.20000000000000284,,,0.0013371965442492417,0.0076618691179577425
05/01/1962,-0.09999999999999964,-0.0010619201523822674,-0.41999999999999993,-0.07726674546363732,0.000991232182663282,0.0018236295271458758,0.0,-0.027271394108660196,-0.4000000000000057,,,0.0008904720089746299,-0.004576966274372651
06/01/1962,0.0,-0.002127229327282265,0.3200000000000003,-0.12425335954663552,0.0008462750898949878,0.003326060648630502,-0.003944778291016471,-0.054741757552175585,-0.3999999999999915,,,0.0004449388282523614,0.0034020314133602625
07/01/1962,-0.09999999999999964,0.009562207814800328,0.029999999999999805,0.023802189405102148,0.0014747673620032486,0.004555344868784061,0.0,0.03223825082886389,0.5999999999999943,,,-0.0008900757151932837,0.0027393703538036718
08/01/1962,0.2999999999999998,0.0010540582213680594,0.2200000000000002,0.026843762659619408,0.0024232427650296984,0.0018060326382745018,0.003944778291016471,0.04517114393391175,-0.09999999999999432,,,0.0017793599000772709,0.011011900367543959
09/01/1962,-0.10000000000000053,0.0063260490762546695,-0.03000000000000025,-0.008925565605504282,0.001272093840638533,-0.00025780504925076997,0.0,-0.13607724285157818,0.3999999999999915,,,0.004876977079504297,-0.0051022166423164705
10/01/1962,-0.1999999999999993,0.0010463118465331434,0.0,-0.032060204002077874,0.00112740592287075,0.003603236512893737,0.007843177461025919,0.14656914237486074,-0.3999999999999915,,,-0.0008849558099668364,0.012994714860899315
11/01/1962,0.2999999999999998,0.004199129075246333,0.040000000000000036,0.06662820022091953,0.00042915385824215946,0.0049716921555829074,0.0,0.05643335580354414,0.3999999999999915,,,0.00044257579832862604,0.005290848995616493
12/01/1962,-0.20000000000000018,0.0,-0.009999999999999787,0.04239304491728735,-0.00032184812622482184,0.0040818465777050505,0.0038986404156572396,-0.03641331357010191,-0.09999999999999432,,,-0.00044257579832862604,-0.00031793469889151993
01/01/1963,0.20000000000000018,0.007287851716049065,-0.010000000000000231,0.03790586936265772,0.00030397039204821397,0.00639531161556306,0.0,-0.2289146478061319,0.20000000000000284,,,0.0026525214491313065,-0.0036316181482636267
02/01/1963,0.20000000000000018,0.011356527163755015,0.08000000000000007,0.013131964556010622,0.0021430493066620926,-0.006548080552843061,0.0038835000263977015,0.1573609554575066,0.5,,,0.0008826125903946824,0.005093281526922233
03/01/1963,-0.20000000000000018,0.006138337665799298,-0.020000000000000018,-0.0037996853983353063,0.0017467564686626247,0.004218021753743528,0.003868476777920238,0.05218575317057006,0.19999999999998863,,,-0.0008826125903946824,0.0035499244886940673
04/01/1963,0.0,0.009125447060976732,-0.08000000000000007,0.045979980311767754,0.0053460391784643235,0.0031897953681001567,0.0,0.0962579348805983,0.9000000000000057,,,0.0,0.0007590613306458494
05/01/1963,0.20000000000000018,0.01205494050535405,0.10000000000000009,0.019871064197383603,0.0010445529289899724,0.004035925163517362,0.003853569315990013,-0.028830825717708564,0.5,,,0.0013236269305081372,0.009878332443362225
06/01/1963,-0.3000000000000007,0.0029793595139415707,-0.009999999999999787,-0.0004278074931560738,0.0008843610184072759,0.006523835051484461,0.007662872745569205,-0.03283044928301049,-0.09999999999999432,,,0.002202159004900839,0.004996263203695506
07/01/1963,0.0,-0.003998160023800157,0.029999999999999805,-0.014944954117995124,0.0022074869230355176,-0.0004502814334994554,0.0,0.016240207022813813,-0.6000000000000085,,,0.001758242211196137,0.0032342359328199066
08/01/1963,-0.1999999999999993,0.0020129069611085626,0.4700000000000002,0.027277664117469236,0.0023786252195989732,0.003746164566864607,0.0,0.0153707299139354,0.20000000000000284,,,0.0013166558847470533,-0.0020512827705569947
09/01/1963,0.09999999999999964,0.009910510606441214,-0.010000000000000231,0.026004385422862875,0.002443205504132351,0.006212589251965994,0.003809528416667596,0.07293060365404003,0.29999999999999716,,,0.0,-0.00018668906989738332
10/01/1963,0.0,0.0068863560999443685,0.020000000000000018,0.0024677829908048565,0.003330006407185948,0.0063219452913667595,0.0,0.00903450526796501,0.5,,,0.0017528488274143328,0.007131592037712409
11/01/1963,0.20000000000000018,0.0048965671091592,-0.020000000000000018,-0.005629949645828525,-0.00045503072242425446,0.0012301032377495247,0.003795070968551695,-0.09239145299047635,0.0,,,0.0017497817237877022,0.012343940322349312
12/01/1963,-0.20000000000000018,-0.0019696677630478554,-0.10000000000000009,0.02111938976227723,0.002203221790361809,0.008666117052901434,0.007547205635382914,-0.08421291991062052,-0.29999999999999716,,,0.0008737440485968584,0.003107958259085386
01/01/1964,0.09999999999999964,0.008775632504307573,0.10000000000000009,0.030277176626604785,0.00029688878240463623,0.003795255626009464,-0.0037664827954769775,0.07242983784481449,0.5,,,0.002181025946359938,0.007456161600431166
02/01/1964,-0.1999999999999993,0.006759956539007739,0.0,0.012220640907296243,0.005815184574514021,0.003974413917171127,0.0037664827954769775,0.12695962746128853,0.20000000000000284,,,0.0013063359140557118,0.003376344700265932
03/01/1964,0.0,0.0,-0.04999999999999982,0.01805542358146539,0.002236962826428268,0.004151386537476931,0.0037523496185504213,-0.1821018007223092,-0.29999999999999716,,,0.000869943508539972,0.002044375674453036
04/01/1964,-0.10000000000000053,0.016219632955682517,0.040000000000000036,0.014363356419344164,0.0009003082432279541,0.0061470682925222064,0.003738322110607206,-0.04655140640287048,1.1999999999999886,,,0.00043468811812497066,0.013365354085140169
05/01/1964,-0.20000000000000018,0.005668911315281466,0.029999999999999805,0.009710022762176251,0.003299962393048972,0.006061926393403638,0.003724399090982322,0.013036205197320072,0.0,,,0.0,0.00590948416360515
06/01/1964,0.10000000000000053,0.0028335899547302645,0.0,-0.005964232391673541,0.002515161193612059,0.004084158215437839,0.0,0.05503543177031123,-0.19999999999998863,,,0.0013029317804158502,0.007045590441700611
07/01/1964,-0.2999999999999998,0.00655113878487823,-0.08000000000000007,0.03646555990111455,0.00326371046883267,0.004350711487747461,0.0037105793965357403,0.007712120486338847,0.5,,,0.0013012363579716357,0.006240724812576204
08/01/1964,0.09999999999999964,0.006508500543039197,0.08000000000000007,-0.014768456290541465,0.003406924996104621,0.007896262122225828,0.007380107297622507,0.00447142233340081,0.19999999999998863,,,0.0008665511807417481,-0.004253465990355032
09/01/1964,0.09999999999999964,0.003687692130451392,-0.04999999999999982,0.017048958989266616,0.004910160920520212,0.004344481642374554,0.0,-0.075432573127439,0.10000000000000853,,,0.0017308528769439668,0.006344423364828877
10/01/1964,0.0,-0.013943965585587748,-0.0900000000000003,0.017116785426715353,-0.0018214476177789152,0.001071536825953956,-0.003683245416296388,0.04633255664099867,-1.6000000000000085,,,0.00043224552218257273,-0.00920967106372661
11/01/1964,-0.2999999999999998,0.03043698945922335,0.16000000000000014,0.006929383531649513,0.007181389888785361,0.0055720797957174995,0.003683245416296388,-0.02525051096888742,2.200000000000003,,,0.001727116146075236,0.009789717483702276
12/01/1964,0.20000000000000018,0.011741147005668306,0.33000000000000007,-0.017473880259452734,0.003731568125431295,0.01045634714082233,0.0073260400920729385,-0.0013468015503788067,1.2000000000000028,,,0.0012933823747398598,0.00676166358081165
01/01/1965,-0.09999999999999964,0.010699141266264256,0.04999999999999982,0.02540117754373039,0.0010612046509788087,0.005119075121314154,-0.003656311203110496,-0.0865214210758598,0.5999999999999943,,,0.0012917116973647502,0.015715058118611402
02/01/1965,0.1999999999999993,0.006197433728650115,0.08000000000000007,0.007288746330806006,0.004786666960541197,0.00013675837096549515,0.00729930248161148,0.05155042517670605,0.10000000000000853,,,0.0004302000496552161,0.0028874754669176994
03/01/1965,-0.39999999999999947,0.013149323949089187,0.06000000000000005,0.0009217652455850711,0.003028100049435878,0.004321036492909158,0.0036297680505785745,-0.007002829738319782,0.5999999999999943,,,0.001718951862883955,0.0073227387433068
04/01/1965,0.09999999999999964,0.004351823390488008,0.04999999999999982,0.013043663192029875,0.004333773492922077,0.0051607176556567325,0.0,0.01048594019114013,0.0,,,0.0012872775860421903,-0.0007860311448437685
05/01/1965,-0.20000000000000018,0.007769537141856908,0.009999999999999787,0.014781651368417137,0.0039672381828399494,0.005852708945028873,0.007220247973487082,0.027436563227154487,0.10000000000000853,,,0.0021417870684747875,-0.008007712106997467
06/01/1965,0.0,0.007729900165264425,-0.05999999999999961,-0.048655764599308426,0.0038360469666312014,0.0031373277795117005,0.0035906681307287247,0.006743113884890128,0.09999999999999432,,,0.0029908161580456394,0.01198764953346032
07/01/1965,-0.1999999999999993,0.009338228261720705,0.04999999999999982,-0.0015298620224202253,0.0043637630483743806,0.0060229051773559306,0.0,0.027180990536025185,0.7999999999999972,,,0.0008528785165173858,0.007190866850614874
08/01/1965,0.0,0.004226896123785462,0.03000000000000025,0.018436928307148825,0.0036901923871983655,0.003862294206589567,0.0035778213478838694,-0.06554185840847104,-0.3999999999999915,,,0.000426166637602865,0.016525659766701395
09/01/1965,-0.10000000000000053,0.0025156241429478143,-0.11000000000000032,0.03286814318688425,0.004605894530673282,0.025849369458599725,0.0,0.03432045833544084,-0.30000000000001137,,,0.0004259850969634549,0.014427760167227355
10/01/1965,-0.09999999999999964,0.010039169290656957,0.07000000000000028,0.02223911977880544,0.003432432504935079,-0.004370503938607939,0.010657294473988221,-0.02045061047129071,0.20000000000000284,,,0.00042580371092570957,-0.0003231539856853871
11/01/1965,-0.10000000000000053,0.004156699542121611,0.019999999999999574,0.008281620831722236,0.00492468191148987,0.0076036137707555795,0.0,0.005494519317641,-0.20000000000000284,,,0.0017014040684495413,0.0022598879674378125
12/01/1965,-0.09999999999999964,0.012348006764717478,0.22000000000000064,-0.004568204594268543,0.00560785277800413,0.005022871014872088,0.0,0.12596862024282274,0.9000000000000057,,,0.0033941483581503284,0.006375420056915715
01/01/1966,0.0,0.009777477799655987,0.09999999999999964,0.017184967631664883,0.002503692647657374,0.0020533888118414723,0.003527340517968325,-0.189594316123034,0.4000000000000057,,,0.0012698414404761493,0.006600332685636978
02/01/1966,-0.20000000000000018,0.00645924025963307,0.17999999999999972,-0.006773855265487683,0.005339484813369211,0.004519685347006863,0.0035149421074445186,0.0058224327514331264,0.0,,,0.004221196643624303,0.007610628141179632
03/01/1966,0.0,0.01358654675692339,0.05000000000000071,-0.04197344655636659,0.005834350092523977,0.004160481484260181,0.003502630551202035,0.011544139746865412,0.6999999999999886,,,0.002524191495907324,0.0009472687793898871
04/01/1966,0.0,0.0016007385646101824,0.019999999999999574,0.03014412634871011,0.0036391293602910935,0.00025416190249938353,0.006968669316093301,-0.030592334717559844,-0.09999999999999432,,,0.0033557078469721446,-0.0094602084915687
05/01/1966,0.10000000000000009,0.009457796337609459,0.23000000000000043,-0.05405509130988051,0.0038304861735483087,0.0031293635721079127,0.0,-0.06651285544128882,0.09999999999999432,,,0.0012554929458321595,0.002863356322956534
06/01/1966,-0.10000000000000009,0.0047048408946719356,0.2699999999999996,-0.008331452959750685,0.006554932595580709,0.005599896741556698,0.003466207976486224,-0.05776310720907318,-0.09999999999999432,,,0.002506266976059379,0.008331184491394694
07/01/1966,0.0,0.005458074365639831,0.1299999999999999,-0.002559629088010773,0.0032302642727923825,0.004273510777381695,0.0034542348680874913,-0.09480779345866708,-0.09999999999999432,,,0.0020837682055447893,0.001678909103706161
08/01/1966,0.0,0.0007746648117818999,0.23000000000000043,-0.062366293751225044,0.0024741510648791376,0.004921187678056604,0.0034423441909730013,0.029934207818044456,-0.30000000000001137,,,0.004154555207147137,0.009132007000509645
09/01/1966,-0.09999999999999964,0.009286003854230618,-0.1299999999999999,-0.035848846942379,0.0013822346252840845,0.00580745814395911,0.006849341845574841,-0.06746206368705643,0.10000000000000853,,,0.002897952762951128,-0.004529488415611738
10/01/1966,0.0,0.00689927827949699,0.1299999999999999,-0.008777647682930656,0.0034395175207624362,0.00490995973296382,0.003407158321614201,-0.2157616866230132,0.3999999999999915,,,0.0028895788939684586,0.001407900115234284
11/01/1966,-0.10000000000000009,-0.00689927827949699,0.22999999999999954,0.04883338031499029,0.003073147914305352,0.0059094065599465395,0.0,0.13100745096843713,-1.5,,,0.0012358394981766274,0.0014579539161569954
12/01/1966,0.19999999999999973,0.002298977420687187,-0.35999999999999943,0.004189261917785458,0.0034172279848032616,-0.0004911189425058637,0.003395589001138122,0.029730534158343147,-0.09999999999999432,,,0.002056344545300348,0.0053449700430503455
01/01/1967,0.10000000000000009,0.004709142421881474,-0.45999999999999996,0.03764469107512536,0.0021336861753233904,0.009736302597378454,0.0033840979842405527,0.0749013081731178,-0.20000000000000284,,,0.0,-0.003369712097566868
02/01/1967,-0.10000000000000009,-0.011401800021398678,0.05999999999999961,0.033877868742785644,-0.0001073430300913003,0.0003242673612788849,0.003372684478639254,0.05115270343668943,-1.3999999999999915,,,0.001231780077733724,0.005231139729145795
03/01/1967,0.0,-0.005648537111170526,-0.46999999999999975,0.02330685880923955,0.001991635790782098,0.005980057418607743,0.0033613477027047978,-0.061515490472236145,-0.9000000000000057,,,0.000410256416010224,0.009306697505477857
04/01/1967,0.0,0.009384394659107897,-0.4800000000000004,0.017075478636446206,-0.00022960179496500643,-0.0010076379805026292,0.0033500868852820442,0.03260652156686383,0.20000000000000284,,,0.0020487612165238644,-0.00020473972534063023
05/01/1967,0.0,-0.008757250358477187,-0.10999999999999988,0.017761295017675316,0.0023700135710349457,0.001974016151139679,0.0033389012655147265,0.17834175665352792,-1.1000000000000085,,,0.0016359921849309345,0.0059713857993681785
06/01/1967,0.10000000000000009,-0.00012908579613180038,0.040000000000000036,-0.012607492283621013,0.002684319703531557,0.004216958396711767,0.006644542718668545,-0.043894193557225236,-0.5,,,0.003263976785949474,-0.003976959302773864
07/01/1967,-0.10000000000000009,-0.0022894290122597027,-0.18999999999999995,0.017133362078040726,0.002692323944433639,0.004917354542497421,0.0033057881344993323,0.08887928947403445,-0.7999999999999972,,,0.0032533578919169415,0.0032133867644654757
08/01/1967,0.0,0.018986811299011475,0.10999999999999988,0.015786994540158972,0.0020182866595508386,0.004258119731509247,0.006578971098042619,0.031038218710981447,1.2000000000000028,,,0.003242807868072184,0.008316899707564218
09/01/1967,0.0,-0.0016336313805211944,0.0900000000000003,0.013873054868247081,0.001893179819234092,0.00011912561810500932,0.0,0.009901070982711424,-0.4000000000000057,,,0.0028288562004776807,-0.009539829796284316
10/01/1967,0.20000000000000018,0.008123580312074274,-0.11000000000000032,-0.001566825410630912,0.00033282904997200546,-0.0007547020278373395,0.003273325344969047,0.04808618666763742,0.30000000000001137,,,0.0028208763416412985,0.006657036043604236
11/01/1967,-0.10000000000000009,0.01418818809034672,0.25,-0.0318633582636485,0.007234285743903612,0.005429088609091082,0.009756174945364737,0.031035835300850856,1.0999999999999943,,,0.003615187709252954,0.012782620830679825
12/01/1967,-0.10000000000000009,0.010725905718092399,0.3799999999999999,0.028092930671654415,0.002774301268802404,0.008578676882989633,0.003231020581446531,-0.16198361804844463,0.5,,,0.001602564445541077,0.006429928695203202
01/01/1968,-0.09999999999999964,-0.001090301699496976,0.08999999999999986,-0.002731955045821799,-0.0025490709698701153,0.0028563063535473887,0.00963089306096121,0.05358424613410584,-0.5999999999999943,,,0.004792341440306824,0.0008939213944501034
02/01/1968,0.09999999999999964,0.0035829741857682507,0.11000000000000032,-0.04618938246937443,0.006330697986893341,0.006736654436792833,0.0031897953681001567,0.09662683568907227,0.0,,,0.003976148379639,0.01649268152799621
03/01/1968,-0.09999999999999964,0.003115867173338671,0.33999999999999986,-0.018461378412408358,0.001535468880474511,0.008501809527602155,0.00950878796902721,-0.03617273139372568,-0.20000000000000284,,,0.0031695747612792147,-0.0034728201402733916
04/01/1968,-0.20000000000000018,0.0014495920103758664,0.71,0.07125767495752378,0.00423638118810743,0.0051814581755298406,0.0031496089028963947,0.05829464848099608,-0.29999999999999716,,,0.002765160758535501,0.00712824031880821
05/01/1968,0.0,0.011159338651411055,0.35000000000000053,0.02273529774765226,0.001156309426749047,0.006258606904486541,0.006269613013595299,-0.0986619942096052,0.6999999999999886,,,0.003937012959339459,0.008381222909966901
06/01/1968,0.20000000000000018,0.003652154004305963,-0.040000000000000036,0.026517660061402104,0.004257904982539529,0.004403286798751793,0.003120127336243561,-0.0021329549501416523,-0.19999999999998863,,,0.0031384882568610273,0.0092679959417028
07/01/1968,0.0,-0.0015315915194209495,-0.05000000000000071,-0.001992032531240362,0.003240395806681562,0.006493529310548141,0.003110422414392522,0.07339597497163197,-0.7000000000000028,,,0.0027381202321241638,0.002720830337900715
08/01/1968,-0.20000000000000018,0.0027860919889786118,0.010000000000000675,-0.022076396792590103,0.003171296575121829,0.004130840678152836,0.006191970247921175,-0.011307070914691408,0.09999999999999432,,,0.0038986404156573506,-0.0011924353324417325
09/01/1968,-0.10000000000000009,0.003788305366226652,-0.25,0.0319971130793375,0.0021378793359119186,0.004076524522590219,0.009216655104923976,0.039992218913550204,-0.29999999999999716,,,0.00349582799207937,0.0016213642083133806
10/01/1968,0.0,0.0019827032783092946,0.1299999999999999,0.024379559477150536,0.003475267793014325,0.0024230687891249048,0.0030534374868902425,0.008320047994695656,0.09999999999999432,,,0.004642174680764999,0.005227651863402016
11/01/1968,0.0,0.012843201517242164,-0.08999999999999986,0.015296665375474028,0.003666578625029615,0.0034937779452679507,0.006079046076382211,0.0381415410677759,0.9000000000000057,,,0.0034675434474635836,-0.002325306540694072
12/01/1968,0.0,0.003164186768591648,0.1999999999999993,0.01038234904221813,0.004434275756452166,0.004073023737200643,0.009049835519918004,-0.05161623965113549,-0.4000000000000057,,,0.0019212301778939178,0.008232835713406494
01/01/1969,0.0,0.006031280324508614,0.28000000000000025,-0.043172171865209386,0.0016036642099592768,0.0002216885285264425,0.00299850299625648,0.1334506400101123,0.20000000000000284,,,0.0038314223115558654,0.0062006963047123165
02/01/1969,0.0,0.006376924898990666,0.3100000000000005,-0.004914014802428923,0.0038901024462969502,0.005416073516184561,0.002989538848366058,-0.03684930444216761,0.4000000000000057,,,0.0026732878246216174,-0.004223573785220758
03/01/1969,0.0,0.007803240229899977,0.17999999999999972,-0.021913227430714777,0.0035741750349949086,0.005167591349685807,0.005952398527295344,-0.08823846920218514,0.29999999999999716,,,0.004566217979581566,0.003942556500808436
04/01/1969,0.0,-0.0036791132446545305,0.6200000000000001,0.01994084020351039,0.0022470472246212125,0.00328455461159205,0.008862687257845225,-0.023988184268840307,-0.7000000000000028,,,0.004545462371674525,0.006629652182720491
05/01/1969,0.0,-0.003792242876128782,1.2599999999999998,0.032057140376185345,0.00331126130365611,0.0037094998350104547,0.005865119452398204,0.03798332363442025,-0.7000000000000028,,,0.004148601084912329,-0.003916454092235178
06/01/1969,0.10000000000000009,0.00972492453761653,0.23000000000000043,-0.05361055903839507,0.004520970466424856,0.0027550224052390604,0.005830920310793131,-0.035362090154546166,0.20000000000000284,,,0.0048808056344817885,-0.001028277725565907
07/01/1969,0.0,0.005260453122841291,-0.2900000000000009,-0.04571340135441737,0.0024085131289393047,0.005451375438003225,0.005797117684325892,-0.1106098715439705,0.29999999999999716,,,0.004484312447328609,0.009077640716711244
